frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
1040,Aug 13 2019 19:29:23.732369000 MST,0.063973,319.618584,72,70,1
1041,Aug 13 2019 19:29:25.578333000 MST,1.845964,321.464548,148,70,1
1042,Aug 13 2019 19:29:25.608422000 MST,0.030089,321.494637,548,70,0
1043,Aug 13 2019 19:29:25.672387000 MST,0.063965,321.558602,72,70,1
1044,Aug 13 2019 19:29:26.521387000 MST,0.849,322.407602,200,70,1
1045,Aug 13 2019 19:29:26.548517000 MST,0.02713,322.434732,548,70,0
1046,Aug 13 2019 19:29:26.560290000 MST,0.011773,322.446505,64,70,1
1047,Aug 13 2019 19:29:27.608851000 MST,1.048561,323.495066,548,70,0
1048,Aug 13 2019 19:29:27.674365000 MST,0.065514,323.56058,1254,70,1
1049,Aug 13 2019 19:29:27.708274000 MST,0.033909,323.594489,548,70,0
1050,Aug 13 2019 19:29:27.717273000 MST,0.008999,323.603488,268,70,0
1051,Aug 13 2019 19:29:27.785214000 MST,0.067941,323.671429,822,70,1
1052,Aug 13 2019 19:29:27.808372000 MST,0.023158,323.694587,548,70,0
1053,Aug 13 2019 19:29:27.817443000 MST,0.009071,323.703658,1398,70,0
1054,Aug 13 2019 19:29:27.848256000 MST,0.030813,323.734471,548,70,0
1055,Aug 13 2019 19:29:27.882278000 MST,0.034022,323.768493,72,70,1
1056,Aug 13 2019 19:29:27.884205000 MST,0.001927,323.77042,886,70,1
1057,Aug 13 2019 19:29:27.928295000 MST,0.04409,323.81451,548,70,0
1058,Aug 13 2019 19:29:27.962299000 MST,0.034004,323.848514,72,70,1
1059,Aug 13 2019 19:29:29.108412000 MST,1.146113,324.994627,548,70,0
1060,Aug 13 2019 19:29:29.172389000 MST,0.063977,325.058604,72,70,1
1061,Aug 13 2019 19:29:30.148274000 MST,0.975885,326.034489,548,70,0
1062,Aug 13 2019 19:29:30.212291000 MST,0.064017,326.098506,72,70,1
1063,Aug 13 2019 19:29:30.928465000 MST,0.716174,326.81468,548,70,0
1064,Aug 13 2019 19:29:30.941556000 MST,0.013091,326.827771,64,70,1
1065,Aug 13 2019 19:29:31.188399000 MST,0.246843,327.074614,548,70,0
1066,Aug 13 2019 19:29:31.200277000 MST,0.011878,327.086492,64,70,1
1067,Aug 13 2019 19:29:35.032393000 MST,3.832116,330.918608,64,70,1
1068,Aug 13 2019 19:29:35.088365000 MST,0.055972,330.97458,548,70,0
1069,Aug 13 2019 19:29:35.102343000 MST,0.013978,330.988558,208,70,1
1070,Aug 13 2019 19:29:35.148314000 MST,0.045971,331.034529,548,70,0
1071,Aug 13 2019 19:29:35.160351000 MST,0.012037,331.046566,148,70,1
1072,Aug 13 2019 19:29:35.188416000 MST,0.028065,331.074631,548,70,0
1073,Aug 13 2019 19:29:35.197419000 MST,0.009003,331.083634,500,70,0
1074,Aug 13 2019 19:29:35.210370000 MST,0.012951,331.096585,128,70,1
1075,Aug 13 2019 19:29:35.211196000 MST,0.000826,331.097411,160,70,1
1076,Aug 13 2019 19:29:35.213322000 MST,0.002126,331.099537,240,70,1
1077,Aug 13 2019 19:29:35.248397000 MST,0.035075,331.134612,548,70,0
1078,Aug 13 2019 19:29:35.300357000 MST,0.05196,331.186572,72,70,1
1079,Aug 13 2019 19:29:35.328392000 MST,0.028035,331.214607,548,70,0
1080,Aug 13 2019 19:29:35.341258000 MST,0.012866,331.227473,308,70,1
1081,Aug 13 2019 19:29:35.408388000 MST,0.06713,331.294603,548,70,0
1082,Aug 13 2019 19:29:35.516224000 MST,0.107836,331.402439,148,70,1
1083,Aug 13 2019 19:29:35.548394000 MST,0.03217,331.434609,548,70,0
1084,Aug 13 2019 19:29:35.612199000 MST,0.063805,331.498414,72,70,1
1085,Aug 13 2019 19:29:40.108416000 MST,4.496217,335.994631,548,70,0
1086,Aug 13 2019 19:29:40.117412000 MST,0.008996,336.003627,88,70,0
1087,Aug 13 2019 19:29:41.108342000 MST,0.99093,336.994557,548,70,0
1088,Aug 13 2019 19:29:42.568487000 MST,1.460145,338.454702,548,70,0
1089,Aug 13 2019 19:29:42.632231000 MST,0.063744,338.518446,72,70,1
1090,Aug 13 2019 19:29:43.148290000 MST,0.516059,339.034505,548,70,0
1091,Aug 13 2019 19:29:44.568455000 MST,1.420165,340.45467,548,70,0
1092,Aug 13 2019 19:29:44.633282000 MST,0.064827,340.519497,1254,70,1
1093,Aug 13 2019 19:29:44.668387000 MST,0.035105,340.554602,548,70,0
1094,Aug 13 2019 19:29:44.677314000 MST,0.008927,340.563529,56,70,0
1095,Aug 13 2019 19:29:44.686372000 MST,0.009058,340.572587,340,70,0
1096,Aug 13 2019 19:29:44.742217000 MST,0.055845,340.628432,822,70,1
1097,Aug 13 2019 19:29:44.768399000 MST,0.026182,340.654614,548,70,0
1098,Aug 13 2019 19:29:44.777294000 MST,0.008895,340.663509,1158,70,0
1099,Aug 13 2019 19:29:44.808311000 MST,0.031017,340.694526,548,70,0
1100,Aug 13 2019 19:29:44.842343000 MST,0.034032,340.728558,72,70,1
1101,Aug 13 2019 19:29:44.844290000 MST,0.001947,340.730505,886,70,1
1102,Aug 13 2019 19:29:44.888358000 MST,0.044068,340.774573,548,70,0
1103,Aug 13 2019 19:29:44.928199000 MST,0.039841,340.814414,72,70,1
1104,Aug 13 2019 19:29:45.261208000 MST,0.333009,341.147423,148,70,1
1105,Aug 13 2019 19:29:45.288219000 MST,0.027011,341.174434,548,70,0
1106,Aug 13 2019 19:29:45.352223000 MST,0.064004,341.238438,72,70,1
1107,Aug 13 2019 19:29:47.208441000 MST,1.856218,343.094656,548,70,0
1108,Aug 13 2019 19:29:48.028369000 MST,0.819928,343.914584,548,70,0
1109,Aug 13 2019 19:29:48.040366000 MST,0.011997,343.926581,64,70,1
1110,Aug 13 2019 19:29:55.308272000 MST,7.267906,351.194487,548,70,0
1111,Aug 13 2019 19:29:57.541146000 MST,2.232874,353.427361,148,70,1
1112,Aug 13 2019 19:29:57.568381000 MST,0.027235,353.454596,548,70,0
1113,Aug 13 2019 19:29:57.633254000 MST,0.064873,353.519469,72,70,1
1114,Aug 13 2019 19:30:01.588248000 MST,3.954994,357.474463,548,70,0
1115,Aug 13 2019 19:30:01.653279000 MST,0.065031,357.539494,1158,70,1
1116,Aug 13 2019 19:30:01.688340000 MST,0.035061,357.574555,548,70,0
1117,Aug 13 2019 19:30:01.697374000 MST,0.009034,357.583589,140,70,0
1118,Aug 13 2019 19:30:01.763286000 MST,0.065912,357.649501,1158,70,1
1119,Aug 13 2019 19:30:01.788495000 MST,0.025209,357.67471,548,70,0
1120,Aug 13 2019 19:30:01.797238000 MST,0.008743,357.683453,660,70,0
1121,Aug 13 2019 19:30:01.848370000 MST,0.051132,357.734585,548,70,0
1122,Aug 13 2019 19:30:01.864225000 MST,0.015855,357.75044,886,70,1
1123,Aug 13 2019 19:30:01.888246000 MST,0.024021,357.774461,548,70,0
1124,Aug 13 2019 19:30:02.188267000 MST,0.300021,358.074482,548,70,0
1125,Aug 13 2019 19:30:02.252305000 MST,0.064038,358.13852,88,70,1
1126,Aug 13 2019 19:30:06.848384000 MST,4.596079,362.734599,548,70,0
1127,Aug 13 2019 19:30:06.912141000 MST,0.063757,362.798356,72,70,1
1128,Aug 13 2019 19:30:08.128304000 MST,1.216163,364.014519,548,70,0
1129,Aug 13 2019 19:30:08.197261000 MST,0.068957,364.083476,72,70,1
1130,Aug 13 2019 19:30:11.428317000 MST,3.231056,367.314532,548,70,0
1131,Aug 13 2019 19:30:11.493194000 MST,0.064877,367.379409,72,70,1
1132,Aug 13 2019 19:30:11.528194000 MST,0.035,367.414409,548,70,0
1133,Aug 13 2019 19:30:14.948183000 MST,3.419989,370.834398,548,70,0
1134,Aug 13 2019 19:30:15.054234000 MST,0.106051,370.940449,72,70,1
1135,Aug 13 2019 19:30:17.768270000 MST,2.714036,373.654485,548,70,0
1136,Aug 13 2019 19:30:17.832270000 MST,0.064,373.718485,72,70,1
1137,Aug 13 2019 19:30:18.768379000 MST,0.936109,374.654594,548,70,0
1138,Aug 13 2019 19:30:18.833223000 MST,0.064844,374.719438,822,70,1
1139,Aug 13 2019 19:30:18.868367000 MST,0.035144,374.754582,548,70,0
1140,Aug 13 2019 19:30:18.877184000 MST,0.008817,374.763399,372,70,0
1141,Aug 13 2019 19:30:18.942265000 MST,0.065081,374.82848,612,70,1
1142,Aug 13 2019 19:30:18.968280000 MST,0.026015,374.854495,548,70,0
1143,Aug 13 2019 19:30:18.988331000 MST,0.020051,374.874546,548,70,0
1144,Aug 13 2019 19:30:18.997365000 MST,0.009034,374.88358,1398,70,0
1145,Aug 13 2019 19:30:19.063261000 MST,0.065896,374.949476,72,70,1
1146,Aug 13 2019 19:30:19.064125000 MST,0.000864,374.95034,886,70,1
1147,Aug 13 2019 19:30:19.108250000 MST,0.044125,374.994465,548,70,0
1148,Aug 13 2019 19:30:20.408236000 MST,1.299986,376.294451,548,70,0
1149,Aug 13 2019 19:30:20.513214000 MST,0.104978,376.399429,72,70,1
1150,Aug 13 2019 19:30:21.408218000 MST,0.895004,377.294433,548,70,0
1151,Aug 13 2019 19:30:21.472201000 MST,0.063983,377.358416,72,70,1
1152,Aug 13 2019 19:30:28.115192000 MST,6.642991,384.001407,148,70,1
1153,Aug 13 2019 19:30:28.148402000 MST,0.03321,384.034617,548,70,0
1154,Aug 13 2019 19:30:28.213144000 MST,0.064742,384.099359,72,70,1
1155,Aug 13 2019 19:30:30.436195000 MST,2.223051,386.32241,148,70,1
1156,Aug 13 2019 19:30:30.468175000 MST,0.03198,386.35439,548,70,0
1157,Aug 13 2019 19:30:30.532181000 MST,0.064006,386.418396,72,70,1
1158,Aug 13 2019 19:30:35.488247000 MST,4.956066,391.374462,548,70,0
1159,Aug 13 2019 19:30:35.553165000 MST,0.064918,391.43938,982,70,1
1160,Aug 13 2019 19:30:35.588364000 MST,0.035199,391.474579,532,70,0
1161,Aug 13 2019 19:30:35.630405000 MST,0.042041,391.51662,192,70,0
1162,Aug 13 2019 19:30:35.908193000 MST,0.277788,391.794408,532,70,0
1163,Aug 13 2019 19:30:35.917200000 MST,0.009007,391.803415,56,70,0
1164,Aug 13 2019 19:30:36.020133000 MST,0.102933,391.906348,708,70,1
1165,Aug 13 2019 19:30:36.048234000 MST,0.028101,391.934449,172,70,0
1166,Aug 13 2019 19:30:36.108142000 MST,0.059908,391.994357,548,70,0
1167,Aug 13 2019 19:30:36.125219000 MST,0.017077,392.011434,300,70,0
1168,Aug 13 2019 19:30:36.216196000 MST,0.090977,392.102411,232,70,1
1169,Aug 13 2019 19:30:36.288240000 MST,0.072044,392.174455,548,70,0
1170,Aug 13 2019 19:30:36.388142000 MST,0.099902,392.274357,548,70,0
1171,Aug 13 2019 19:30:36.397178000 MST,0.009036,392.283393,660,70,0
1172,Aug 13 2019 19:30:36.463123000 MST,0.065945,392.349338,148,70,1
1173,Aug 13 2019 19:30:36.488206000 MST,0.025083,392.374421,548,70,0
1174,Aug 13 2019 19:30:38.268190000 MST,1.779984,394.154405,548,70,0
1175,Aug 13 2019 19:30:38.380139000 MST,0.111949,394.266354,72,70,1
1176,Aug 13 2019 19:30:41.288212000 MST,2.908073,397.174427,548,70,0
1177,Aug 13 2019 19:30:41.352217000 MST,0.064005,397.238432,72,70,1
1178,Aug 13 2019 19:30:43.948254000 MST,2.596037,399.834469,548,70,0
1179,Aug 13 2019 19:30:52.328187000 MST,8.379933,408.214402,548,70,0
1180,Aug 13 2019 19:30:52.393149000 MST,0.064962,408.279364,1078,70,1
1181,Aug 13 2019 19:30:52.428174000 MST,0.035025,408.314389,532,70,0
1182,Aug 13 2019 19:30:52.437178000 MST,0.009004,408.323393,72,70,0
1183,Aug 13 2019 19:30:52.502108000 MST,0.06493,408.388323,388,70,1
1184,Aug 13 2019 19:30:52.528249000 MST,0.026141,408.414464,548,70,0
1185,Aug 13 2019 19:30:52.537082000 MST,0.008833,408.423297,500,70,0
1186,Aug 13 2019 19:30:52.603050000 MST,0.065968,408.489265,886,70,1
1187,Aug 13 2019 19:30:52.628201000 MST,0.025151,408.514416,532,70,0
1188,Aug 13 2019 19:30:56.308245000 MST,3.680044,412.19446,532,70,0
1189,Aug 13 2019 19:30:56.418194000 MST,0.109949,412.304409,72,70,1
1190,Aug 13 2019 19:30:57.728187000 MST,1.309993,413.614402,548,70,0
1191,Aug 13 2019 19:30:57.792213000 MST,0.064026,413.678428,72,70,1
1192,Aug 13 2019 19:31:00.196191000 MST,2.403978,416.082406,148,70,1
1193,Aug 13 2019 19:31:00.228174000 MST,0.031983,416.114389,548,70,0
1194,Aug 13 2019 19:31:00.336176000 MST,0.108002,416.222391,72,70,1
1195,Aug 13 2019 19:31:01.228192000 MST,0.892016,417.114407,548,70,0
1196,Aug 13 2019 19:31:01.292193000 MST,0.064001,417.178408,72,70,1
1197,Aug 13 2019 19:31:09.268099000 MST,7.975906,425.154314,564,70,0
1198,Aug 13 2019 19:31:09.333156000 MST,0.065057,425.219371,660,70,1
1199,Aug 13 2019 19:31:09.408112000 MST,0.074956,425.294327,420,70,0
1200,Aug 13 2019 19:31:09.728185000 MST,0.320073,425.6144,564,70,0
1201,Aug 13 2019 19:31:10.008177000 MST,0.279992,425.894392,532,70,0
1202,Aug 13 2019 19:31:10.117026000 MST,0.108849,426.003241,532,70,1
1203,Aug 13 2019 19:31:10.148182000 MST,0.031156,426.034397,564,70,0
1204,Aug 13 2019 19:31:10.208147000 MST,0.059965,426.094362,420,70,0
1205,Aug 13 2019 19:31:10.250253000 MST,0.042106,426.136468,420,70,0
1206,Aug 13 2019 19:31:10.251171000 MST,0.000918,426.137386,56,70,0
1207,Aug 13 2019 19:31:10.488158000 MST,0.236987,426.374373,564,70,0
1208,Aug 13 2019 19:31:10.505282000 MST,0.017124,426.391497,886,70,0
1209,Aug 13 2019 19:31:10.600244000 MST,0.094962,426.486459,886,70,1
1210,Aug 13 2019 19:31:10.628108000 MST,0.027864,426.514323,548,70,0
1211,Aug 13 2019 19:31:12.208145000 MST,1.580037,428.09436,564,70,0
1212,Aug 13 2019 19:31:12.314184000 MST,0.106039,428.200399,72,70,1
1213,Aug 13 2019 19:31:14.228181000 MST,1.913997,430.114396,548,70,0
1214,Aug 13 2019 19:31:14.292137000 MST,0.063956,430.178352,72,70,1
1215,Aug 13 2019 19:31:20.248212000 MST,5.956075,436.134427,548,70,0
1216,Aug 13 2019 19:31:20.312013000 MST,0.063801,436.198228,72,70,1
1217,Aug 13 2019 19:31:20.688233000 MST,0.37622,436.574448,548,70,0
1218,Aug 13 2019 19:31:20.752013000 MST,0.06378,436.638228,72,70,1
1219,Aug 13 2019 19:31:25.668124000 MST,4.916111,441.554339,548,70,0
1220,Aug 13 2019 19:31:25.732123000 MST,0.063999,441.618338,72,70,1
1221,Aug 13 2019 19:31:26.668177000 MST,0.936054,442.554392,548,70,0
1222,Aug 13 2019 19:31:26.732164000 MST,0.063987,442.618379,822,70,1
1223,Aug 13 2019 19:31:26.733094000 MST,0.00093,442.619309,88,70,1
1224,Aug 13 2019 19:31:26.768190000 MST,0.035096,442.654405,548,70,0
1225,Aug 13 2019 19:31:26.777028000 MST,0.008838,442.663243,112,70,0
1226,Aug 13 2019 19:31:26.842163000 MST,0.065135,442.728378,612,70,1
1227,Aug 13 2019 19:31:26.868086000 MST,0.025923,442.754301,548,70,0
1228,Aug 13 2019 19:31:26.888132000 MST,0.020046,442.774347,548,70,0
1229,Aug 13 2019 19:31:26.897237000 MST,0.009105,442.783452,1158,70,0
1230,Aug 13 2019 19:31:26.962065000 MST,0.064828,442.84828,72,70,1
1231,Aug 13 2019 19:31:26.963135000 MST,0.00107,442.84935,886,70,1
1232,Aug 13 2019 19:31:27.008083000 MST,0.044948,442.894298,548,70,0
1233,Aug 13 2019 19:31:32.515988000 MST,5.507905,448.402203,148,70,1
1234,Aug 13 2019 19:31:32.548190000 MST,0.032202,448.434405,548,70,0
1235,Aug 13 2019 19:31:32.613050000 MST,0.06486,448.499265,72,70,1
1236,Aug 13 2019 19:31:34.848126000 MST,2.235076,450.734341,548,70,0
1237,Aug 13 2019 19:31:34.957101000 MST,0.108975,450.843316,72,70,1
1238,Aug 13 2019 19:31:39.868088000 MST,4.910987,455.754303,548,70,0
1239,Aug 13 2019 19:31:39.932047000 MST,0.063959,455.818262,72,70,1
1240,Aug 13 2019 19:31:40.518955000 MST,0.586908,456.40517,148,70,1
1241,Aug 13 2019 19:31:40.668128000 MST,0.149173,456.554343,548,70,0
1242,Aug 13 2019 19:31:40.828066000 MST,0.159938,456.714281,148,70,1
1243,Aug 13 2019 19:31:40.868030000 MST,0.039964,456.754245,532,70,0
1244,Aug 13 2019 19:31:40.888083000 MST,0.020053,456.774298,548,70,0
1245,Aug 13 2019 19:31:40.976063000 MST,0.08798,456.862278,72,70,1
1246,Aug 13 2019 19:31:43.568094000 MST,2.592031,459.454309,532,70,0
1247,Aug 13 2019 19:31:43.633072000 MST,0.064978,459.519287,1046,70,1
1248,Aug 13 2019 19:31:43.668126000 MST,0.035054,459.554341,532,70,0
1249,Aug 13 2019 19:31:43.677137000 MST,0.009011,459.563352,56,70,0
1250,Aug 13 2019 19:31:43.686157000 MST,0.00902,459.572372,332,70,0
1251,Aug 13 2019 19:31:43.742008000 MST,0.055851,459.628223,764,70,1
1252,Aug 13 2019 19:31:43.768151000 MST,0.026143,459.654366,532,70,0
1253,Aug 13 2019 19:31:43.776990000 MST,0.008839,459.663205,356,70,0
1254,Aug 13 2019 19:31:43.808038000 MST,0.031048,459.694253,548,70,0
1255,Aug 13 2019 19:31:43.842076000 MST,0.034038,459.728291,886,70,1
1256,Aug 13 2019 19:31:43.868111000 MST,0.026035,459.754326,532,70,0
1257,Aug 13 2019 19:31:43.927975000 MST,0.059864,459.81419,72,70,1
1258,Aug 13 2019 19:31:44.828249000 MST,0.900274,460.714464,532,70,0
1259,Aug 13 2019 19:31:44.892121000 MST,0.063872,460.778336,72,70,1
1260,Aug 13 2019 19:31:48.808058000 MST,3.915937,464.694273,548,70,0
1261,Aug 13 2019 19:31:48.820979000 MST,0.012921,464.707194,88,70,1
1262,Aug 13 2019 19:31:48.848142000 MST,0.027163,464.734357,548,70,0
1263,Aug 13 2019 19:31:48.848169000 MST,0.000027,464.734384,148,70,1
1264,Aug 13 2019 19:31:48.861042000 MST,0.012873,464.747257,72,70,1
1265,Aug 13 2019 19:31:48.888155000 MST,0.027113,464.77437,548,70,0
1266,Aug 13 2019 19:31:48.889124000 MST,0.000969,464.775339,2688,70,1
1267,Aug 13 2019 19:31:48.891064000 MST,0.00194,464.777279,420,70,1
1268,Aug 13 2019 19:31:48.908133000 MST,0.017069,464.794348,532,70,0
1269,Aug 13 2019 19:31:48.928018000 MST,0.019885,464.814233,548,70,0
1270,Aug 13 2019 19:31:48.928997000 MST,0.000979,464.815212,88,70,1
1271,Aug 13 2019 19:31:48.941073000 MST,0.012076,464.827288,364,70,1
1272,Aug 13 2019 19:31:48.948068000 MST,0.006995,464.834283,548,70,0
1273,Aug 13 2019 19:31:48.957061000 MST,0.008993,464.843276,128,70,0
1274,Aug 13 2019 19:31:48.966117000 MST,0.009056,464.852332,404,70,0
1275,Aug 13 2019 19:31:48.975021000 MST,0.008904,464.861236,660,70,0
1276,Aug 13 2019 19:31:48.998015000 MST,0.022994,464.88423,72,70,1
1277,Aug 13 2019 19:31:48.999079000 MST,0.001064,464.885294,232,70,1
1278,Aug 13 2019 19:31:49.023038000 MST,0.023959,464.909253,500,70,1
1279,Aug 13 2019 19:31:49.024113000 MST,0.001075,464.910328,176,70,1
1280,Aug 13 2019 19:31:49.028081000 MST,0.003968,464.914296,548,70,0
1281,Aug 13 2019 19:31:49.048074000 MST,0.019993,464.934289,548,70,0
1282,Aug 13 2019 19:31:49.060015000 MST,0.011941,464.94623,88,70,1
1283,Aug 13 2019 19:31:49.073078000 MST,0.013063,464.959293,72,70,1
1284,Aug 13 2019 19:31:49.088019000 MST,0.014941,464.974234,548,70,0
1285,Aug 13 2019 19:31:49.097064000 MST,0.009045,464.983279,660,70,0
1286,Aug 13 2019 19:31:49.110012000 MST,0.012948,464.996227,72,70,1
1287,Aug 13 2019 19:31:49.136082000 MST,0.02607,465.022297,3557,70,1
1288,Aug 13 2019 19:31:49.136959000 MST,0.000877,465.023174,660,70,1
1289,Aug 13 2019 19:31:49.138025000 MST,0.001066,465.02424,160,70,1
1290,Aug 13 2019 19:31:49.152042000 MST,0.014017,465.038257,388,70,1
1291,Aug 13 2019 19:31:49.168059000 MST,0.016017,465.054274,548,70,0
1292,Aug 13 2019 19:31:49.208164000 MST,0.040105,465.094379,548,70,0
1293,Aug 13 2019 19:31:49.217101000 MST,0.008937,465.103316,1707,70,0
1294,Aug 13 2019 19:31:49.218044000 MST,0.000943,465.104259,140,70,0
1295,Aug 13 2019 19:31:49.221052000 MST,0.003008,465.107267,950,70,1
1296,Aug 13 2019 19:31:49.229057000 MST,0.008005,465.115272,148,70,1
1297,Aug 13 2019 19:31:49.248085000 MST,0.019028,465.1343,548,70,0
1298,Aug 13 2019 19:31:49.260109000 MST,0.012024,465.146324,88,70,1
1299,Aug 13 2019 19:31:49.262058000 MST,0.001949,465.148273,1446,70,1
1300,Aug 13 2019 19:31:49.263100000 MST,0.001042,465.149315,256,70,1
1301,Aug 13 2019 19:31:49.308034000 MST,0.044934,465.194249,548,70,0
1302,Aug 13 2019 19:31:49.323984000 MST,0.01595,465.210199,72,70,1
1303,Aug 13 2019 19:31:49.388087000 MST,0.064103,465.274302,548,70,0
1304,Aug 13 2019 19:31:49.436986000 MST,0.048899,465.323201,308,70,1
1305,Aug 13 2019 19:31:49.468092000 MST,0.031106,465.354307,548,70,0
1306,Aug 13 2019 19:31:49.506002000 MST,0.03791,465.392217,308,70,1
1307,Aug 13 2019 19:31:49.568161000 MST,0.062159,465.454376,548,70,0
1308,Aug 13 2019 19:31:49.608089000 MST,0.039928,465.494304,548,70,0
1309,Aug 13 2019 19:31:49.620152000 MST,0.012063,465.506367,88,70,1
1310,Aug 13 2019 19:31:49.647073000 MST,0.026921,465.533288,308,70,1
1311,Aug 13 2019 19:31:49.648023000 MST,0.00095,465.534238,548,70,0
1312,Aug 13 2019 19:31:49.668064000 MST,0.020041,465.554279,548,70,0
1313,Aug 13 2019 19:31:49.677072000 MST,0.009008,465.563287,128,70,0
1314,Aug 13 2019 19:31:49.686151000 MST,0.009079,465.572366,404,70,0
1315,Aug 13 2019 19:31:49.690040000 MST,0.003889,465.576255,72,70,1
1316,Aug 13 2019 19:31:49.695018000 MST,0.004978,465.581233,660,70,0
1317,Aug 13 2019 19:31:49.704078000 MST,0.00906,465.590293,500,70,0
1318,Aug 13 2019 19:31:49.716086000 MST,0.012008,465.602301,3557,70,1
1319,Aug 13 2019 19:31:49.717014000 MST,0.000928,465.603229,708,70,1
1320,Aug 13 2019 19:31:49.743948000 MST,0.026934,465.630163,88,70,1
1321,Aug 13 2019 19:31:49.748081000 MST,0.004133,465.634296,548,70,0
1322,Aug 13 2019 19:31:49.757116000 MST,0.009035,465.643331,660,70,0
1323,Aug 13 2019 19:31:49.770066000 MST,0.01295,465.656281,72,70,1
1324,Aug 13 2019 19:31:49.798069000 MST,0.028003,465.684284,3437,70,1
1325,Aug 13 2019 19:31:49.801074000 MST,0.003005,465.687289,72,70,1
1326,Aug 13 2019 19:31:49.801955000 MST,0.000881,465.68817,216,70,1
1327,Aug 13 2019 19:31:49.808073000 MST,0.006118,465.694288,548,70,0
1328,Aug 13 2019 19:31:49.820098000 MST,0.012025,465.706313,660,70,1
1329,Aug 13 2019 19:31:49.820929000 MST,0.000831,465.707144,216,70,1
1330,Aug 13 2019 19:31:49.828121000 MST,0.007192,465.714336,548,70,0
1331,Aug 13 2019 19:31:49.848124000 MST,0.020003,465.734339,548,70,0
1332,Aug 13 2019 19:31:49.856973000 MST,0.008849,465.743188,208,70,0
1333,Aug 13 2019 19:31:49.861036000 MST,0.004063,465.747251,708,70,1
1334,Aug 13 2019 19:31:49.862118000 MST,0.001082,465.748333,108,70,1
1335,Aug 13 2019 19:31:49.864094000 MST,0.001976,465.750309,72,70,1
1336,Aug 13 2019 19:31:49.866046000 MST,0.001952,465.752261,500,70,0
1337,Aug 13 2019 19:31:49.869030000 MST,0.002984,465.755245,200,70,1
1338,Aug 13 2019 19:31:49.878084000 MST,0.009054,465.764299,72,70,1
1339,Aug 13 2019 19:31:49.888047000 MST,0.009963,465.774262,548,70,0
1340,Aug 13 2019 19:31:49.897225000 MST,0.009178,465.78344,1707,70,0
1341,Aug 13 2019 19:31:49.898058000 MST,0.000833,465.784273,1707,70,0
1342,Aug 13 2019 19:31:49.899080000 MST,0.001022,465.785295,660,70,0
1343,Aug 13 2019 19:31:49.905039000 MST,0.005959,465.791254,72,70,1
1344,Aug 13 2019 19:31:49.906070000 MST,0.001031,465.792285,1707,70,0
1345,Aug 13 2019 19:31:49.907174000 MST,0.001104,465.793389,1707,70,0
1346,Aug 13 2019 19:31:49.910108000 MST,0.002934,465.796323,308,70,1
1347,Aug 13 2019 19:31:49.911098000 MST,0.00099,465.797313,72,70,1
1348,Aug 13 2019 19:31:49.938095000 MST,0.026997,465.82431,2688,70,1
1349,Aug 13 2019 19:31:49.940075000 MST,0.00198,465.82629,660,70,1
1350,Aug 13 2019 19:31:49.968078000 MST,0.028003,465.854293,548,70,0
1351,Aug 13 2019 19:31:49.977992000 MST,0.009914,465.864207,1350,70,1
1352,Aug 13 2019 19:31:49.988118000 MST,0.010126,465.874333,548,70,0
1353,Aug 13 2019 19:31:49.996967000 MST,0.008849,465.883182,208,70,0
1354,Aug 13 2019 19:31:50.001017000 MST,0.00405,465.887232,764,70,1
1355,Aug 13 2019 19:31:50.006064000 MST,0.005047,465.892279,500,70,0
1356,Aug 13 2019 19:31:50.012051000 MST,0.005987,465.898266,1542,70,1
1357,Aug 13 2019 19:31:50.013059000 MST,0.001008,465.899274,1350,70,1
1358,Aug 13 2019 19:31:50.013989000 MST,0.00093,465.900204,2688,70,1
1359,Aug 13 2019 19:31:50.015962000 MST,0.001973,465.902177,1350,70,1
1360,Aug 13 2019 19:31:50.016963000 MST,0.001001,465.903178,1078,70,1
1361,Aug 13 2019 19:31:50.018063000 MST,0.0011,465.904278,216,70,1
1362,Aug 13 2019 19:31:50.028048000 MST,0.009985,465.914263,548,70,0
1363,Aug 13 2019 19:31:50.036002000 MST,0.007954,465.922217,420,70,1
1364,Aug 13 2019 19:31:50.037017000 MST,0.001015,465.923232,200,70,1
1365,Aug 13 2019 19:31:50.048117000 MST,0.0111,465.934332,548,70,0
1366,Aug 13 2019 19:31:50.068140000 MST,0.020023,465.954355,548,70,0
1367,Aug 13 2019 19:31:50.080047000 MST,0.011907,465.966262,72,70,1
1368,Aug 13 2019 19:31:50.088030000 MST,0.007983,465.974245,548,70,0
1369,Aug 13 2019 19:31:50.120981000 MST,0.032951,466.007196,72,70,1
1370,Aug 13 2019 19:31:53.828135000 MST,3.707154,469.71435,548,70,0
1371,Aug 13 2019 19:31:58.888046000 MST,5.059911,474.774261,548,70,0
1372,Aug 13 2019 19:31:59.188139000 MST,0.300093,475.074354,548,70,0
1373,Aug 13 2019 19:31:59.507998000 MST,0.319859,475.394213,548,70,0
