frame.number,frame.time,frame.time_delta,,frame.len,mac-lte.rnti,mac-lte.direction
1042,Aug 13 2019 20:20:40.085347000 MST,0.00383,391.467063,72,70,1
1043,Aug 13 2019 20:20:40.105402000 MST,0.020055,391.487118,72,70,1
1044,Aug 13 2019 20:20:40.145493000 MST,0.040091,391.527209,72,70,1
1045,Aug 13 2019 20:20:40.161462000 MST,0.015969,391.543178,188,70,1
1046,Aug 13 2019 20:20:40.181407000 MST,0.019945,391.563123,548,70,0
1047,Aug 13 2019 20:20:40.285488000 MST,0.104081,391.667204,72,70,1
1048,Aug 13 2019 20:20:42.761400000 MST,2.475912,394.143116,548,70,0
1049,Aug 13 2019 20:20:42.825384000 MST,0.063984,394.2071,72,70,1
1050,Aug 13 2019 20:20:42.829506000 MST,0.004122,394.211222,176,70,1
1051,Aug 13 2019 20:20:42.861482000 MST,0.031976,394.243198,548,70,0
1052,Aug 13 2019 20:20:42.969465000 MST,0.107983,394.351181,72,70,1
1053,Aug 13 2019 20:20:45.921435000 MST,2.95197,397.303151,548,70,0
1054,Aug 13 2019 20:20:45.985397000 MST,0.063962,397.367113,136,70,1
1055,Aug 13 2019 20:20:46.005441000 MST,0.020044,397.387157,200,70,1
1056,Aug 13 2019 20:20:46.021480000 MST,0.016039,397.403196,548,70,0
1057,Aug 13 2019 20:20:46.125420000 MST,0.10394,397.507136,72,70,1
1058,Aug 13 2019 20:20:46.441480000 MST,0.31606,397.823196,548,70,0
1059,Aug 13 2019 20:20:46.505440000 MST,0.06396,397.887156,72,70,1
1060,Aug 13 2019 20:20:46.510433000 MST,0.004993,397.892149,176,70,1
1061,Aug 13 2019 20:20:46.541364000 MST,0.030931,397.92308,548,70,0
1062,Aug 13 2019 20:20:46.645429000 MST,0.104065,398.027145,72,70,1
1063,Aug 13 2019 20:20:48.358386000 MST,1.712957,399.740102,216,70,1
1064,Aug 13 2019 20:20:48.381463000 MST,0.023077,399.763179,548,70,0
1065,Aug 13 2019 20:20:48.445302000 MST,0.063839,399.827018,72,70,1
1066,Aug 13 2019 20:20:49.438369000 MST,0.993067,400.820085,148,70,1
1067,Aug 13 2019 20:20:49.445272000 MST,0.006903,400.826988,216,70,1
1068,Aug 13 2019 20:20:49.461481000 MST,0.016209,400.843197,548,70,0
1069,Aug 13 2019 20:20:49.481337000 MST,0.019856,400.863053,548,70,0
1070,Aug 13 2019 20:20:49.501385000 MST,0.020048,400.883101,548,70,0
1071,Aug 13 2019 20:20:49.525279000 MST,0.023894,400.906995,72,70,1
1072,Aug 13 2019 20:20:49.545332000 MST,0.020053,400.927048,72,70,1
1073,Aug 13 2019 20:20:49.565376000 MST,0.020044,400.947092,72,70,1
1074,Aug 13 2019 20:20:49.575310000 MST,0.009934,400.957026,188,70,1
1075,Aug 13 2019 20:20:49.601463000 MST,0.026153,400.983179,548,70,0
1076,Aug 13 2019 20:20:49.709278000 MST,0.107815,401.090994,72,70,1
1077,Aug 13 2019 20:20:50.841364000 MST,1.132086,402.22308,548,70,0
1078,Aug 13 2019 20:20:50.905345000 MST,0.063981,402.287061,136,70,1
1079,Aug 13 2019 20:20:50.929298000 MST,0.023953,402.311014,200,70,1
1080,Aug 13 2019 20:20:50.961455000 MST,0.032157,402.343171,548,70,0
1081,Aug 13 2019 20:20:51.069282000 MST,0.107827,402.450998,72,70,1
1082,Aug 13 2019 20:20:53.961412000 MST,2.89213,405.343128,548,70,0
1083,Aug 13 2019 20:20:54.025249000 MST,0.063837,405.406965,72,70,1
1084,Aug 13 2019 20:20:54.027372000 MST,0.002123,405.409088,176,70,1
1085,Aug 13 2019 20:20:54.121332000 MST,0.09396,405.503048,548,70,0
1086,Aug 13 2019 20:20:54.310394000 MST,0.189062,405.69211,176,70,1
1087,Aug 13 2019 20:20:54.341287000 MST,0.030893,405.723003,548,70,0
1088,Aug 13 2019 20:20:54.405288000 MST,0.064001,405.787004,72,70,1
1089,Aug 13 2019 20:20:54.409364000 MST,0.004076,405.79108,176,70,1
1090,Aug 13 2019 20:20:54.441382000 MST,0.032018,405.823098,548,70,0
1091,Aug 13 2019 20:20:54.545280000 MST,0.103898,405.926996,72,70,1
1092,Aug 13 2019 20:21:00.020236000 MST,5.474956,411.401952,148,70,1
1093,Aug 13 2019 20:21:00.026267000 MST,0.006031,411.407983,256,70,1
1094,Aug 13 2019 20:21:00.061240000 MST,0.034973,411.442956,548,70,0
1095,Aug 13 2019 20:21:00.081283000 MST,0.020043,411.462999,548,70,0
1096,Aug 13 2019 20:21:00.125262000 MST,0.043979,411.506978,128,70,1
1097,Aug 13 2019 20:21:00.145294000 MST,0.020032,411.52701,72,70,1
1098,Aug 13 2019 20:21:00.155255000 MST,0.009961,411.536971,188,70,1
1099,Aug 13 2019 20:21:00.181361000 MST,0.026106,411.563077,548,70,0
1100,Aug 13 2019 20:21:00.285289000 MST,0.103928,411.667005,72,70,1
1101,Aug 13 2019 20:21:03.042210000 MST,2.756921,414.423926,148,70,1
1102,Aug 13 2019 20:21:03.050219000 MST,0.008009,414.431935,216,70,1
1103,Aug 13 2019 20:21:03.081263000 MST,0.031044,414.462979,548,70,0
1104,Aug 13 2019 20:21:03.101310000 MST,0.020047,414.483026,548,70,0
1105,Aug 13 2019 20:21:03.145280000 MST,0.04397,414.526996,128,70,1
1106,Aug 13 2019 20:21:03.165136000 MST,0.019856,414.546852,72,70,1
1107,Aug 13 2019 20:21:03.175250000 MST,0.010114,414.556966,188,70,1
1108,Aug 13 2019 20:21:03.201204000 MST,0.025954,414.58292,548,70,0
1109,Aug 13 2019 20:21:03.305128000 MST,0.103924,414.686844,72,70,1
1110,Aug 13 2019 20:21:05.161270000 MST,1.856142,416.542986,548,70,0
1111,Aug 13 2019 20:21:05.225265000 MST,0.063995,416.606981,136,70,1
1112,Aug 13 2019 20:21:05.244286000 MST,0.019021,416.626002,200,70,1
1113,Aug 13 2019 20:21:05.261175000 MST,0.016889,416.642891,548,70,0
1114,Aug 13 2019 20:21:05.316138000 MST,0.054963,416.697854,216,70,1
1115,Aug 13 2019 20:21:05.341195000 MST,0.025057,416.722911,548,70,0
1116,Aug 13 2019 20:21:05.365259000 MST,0.024064,416.746975,72,70,1
1117,Aug 13 2019 20:21:05.398286000 MST,0.033027,416.780002,216,70,1
1118,Aug 13 2019 20:21:05.405176000 MST,0.00689,416.786892,72,70,1
1119,Aug 13 2019 20:21:05.421211000 MST,0.016035,416.802927,548,70,0
1120,Aug 13 2019 20:21:05.485203000 MST,0.063992,416.866919,72,70,1
1121,Aug 13 2019 20:21:05.881315000 MST,0.396112,417.263031,548,70,0
1122,Aug 13 2019 20:21:05.945292000 MST,0.063977,417.327008,72,70,1
1123,Aug 13 2019 20:21:05.950311000 MST,0.005019,417.332027,176,70,1
1124,Aug 13 2019 20:21:05.981193000 MST,0.030882,417.362909,548,70,0
1125,Aug 13 2019 20:21:06.089168000 MST,0.107975,417.470884,72,70,1
1126,Aug 13 2019 20:21:09.341199000 MST,3.252031,420.722915,548,70,0
1127,Aug 13 2019 20:21:09.405166000 MST,0.063967,420.786882,136,70,1
1128,Aug 13 2019 20:21:09.424163000 MST,0.018997,420.805879,200,70,1
1129,Aug 13 2019 20:21:09.441254000 MST,0.017091,420.82297,548,70,0
1130,Aug 13 2019 20:21:09.549236000 MST,0.107982,420.930952,72,70,1
1131,Aug 13 2019 20:21:10.210168000 MST,0.660932,421.591884,176,70,1
1132,Aug 13 2019 20:21:10.221284000 MST,0.011116,421.603,548,70,0
1133,Aug 13 2019 20:21:10.234124000 MST,0.01284,421.61584,88,70,1
1134,Aug 13 2019 20:21:10.241325000 MST,0.007201,421.623041,548,70,0
1135,Aug 13 2019 20:21:10.261376000 MST,0.020051,421.643092,548,70,0
1136,Aug 13 2019 20:21:10.305240000 MST,0.043864,421.686956,72,70,1
1137,Aug 13 2019 20:21:10.401330000 MST,0.09609,421.783046,548,70,0
1138,Aug 13 2019 20:21:10.465101000 MST,0.063771,421.846817,72,70,1
1139,Aug 13 2019 20:21:10.472252000 MST,0.007151,421.853968,176,70,1
1140,Aug 13 2019 20:21:10.501249000 MST,0.028997,421.882965,548,70,0
1141,Aug 13 2019 20:21:10.514099000 MST,0.01285,421.895815,1350,70,1
1142,Aug 13 2019 20:21:10.541314000 MST,0.027215,421.92303,548,70,0
1143,Aug 13 2019 20:21:10.554200000 MST,0.012886,421.935916,1851,70,1
1144,Aug 13 2019 20:21:10.581234000 MST,0.027034,421.96295,548,70,0
1145,Aug 13 2019 20:21:10.593273000 MST,0.012039,421.974989,72,70,1
1146,Aug 13 2019 20:21:10.594129000 MST,0.000856,421.975845,364,70,1
1147,Aug 13 2019 20:21:10.609208000 MST,0.015079,421.990924,72,70,1
1148,Aug 13 2019 20:21:10.621146000 MST,0.011938,422.002862,548,70,0
1149,Aug 13 2019 20:21:10.634260000 MST,0.013114,422.015976,188,70,1
1150,Aug 13 2019 20:21:10.655121000 MST,0.020861,422.036837,200,70,1
1151,Aug 13 2019 20:21:10.661248000 MST,0.006127,422.042964,548,70,0
1152,Aug 13 2019 20:21:10.673285000 MST,0.012037,422.055001,88,70,1
1153,Aug 13 2019 20:21:10.681292000 MST,0.008007,422.063008,548,70,0
1154,Aug 13 2019 20:21:10.694236000 MST,0.012944,422.075952,88,70,1
1155,Aug 13 2019 20:21:10.701169000 MST,0.006933,422.082885,548,70,0
1156,Aug 13 2019 20:21:10.721209000 MST,0.02004,422.102925,548,70,0
1157,Aug 13 2019 20:21:10.733268000 MST,0.012059,422.114984,72,70,1
1158,Aug 13 2019 20:21:10.734146000 MST,0.000878,422.115862,72,70,1
1159,Aug 13 2019 20:21:10.736239000 MST,0.002093,422.117955,3197,70,1
1160,Aug 13 2019 20:21:10.761317000 MST,0.025078,422.143033,548,70,0
1161,Aug 13 2019 20:21:10.773176000 MST,0.011859,422.154892,72,70,1
1162,Aug 13 2019 20:21:10.801235000 MST,0.028059,422.182951,548,70,0
1163,Aug 13 2019 20:21:10.814147000 MST,0.012912,422.195863,340,70,1
1164,Aug 13 2019 20:21:10.841169000 MST,0.027022,422.222885,548,70,0
1165,Aug 13 2019 20:21:10.848194000 MST,0.007025,422.22991,232,70,1
1166,Aug 13 2019 20:21:10.851190000 MST,0.002996,422.232906,120,70,1
1167,Aug 13 2019 20:21:10.852157000 MST,0.000967,422.233873,108,70,1
1168,Aug 13 2019 20:21:10.854255000 MST,0.002098,422.235971,1542,70,1
1169,Aug 13 2019 20:21:10.881258000 MST,0.027003,422.262974,548,70,0
1170,Aug 13 2019 20:21:10.901306000 MST,0.020048,422.283022,548,70,0
1171,Aug 13 2019 20:21:10.913140000 MST,0.011834,422.294856,72,70,1
1172,Aug 13 2019 20:21:10.941246000 MST,0.028106,422.322962,548,70,0
1173,Aug 13 2019 20:21:10.953267000 MST,0.012021,422.334983,72,70,1
1174,Aug 13 2019 20:21:10.981160000 MST,0.027893,422.362876,548,70,0
1175,Aug 13 2019 20:21:10.993187000 MST,0.012027,422.374903,72,70,1
1176,Aug 13 2019 20:21:10.997280000 MST,0.004093,422.378996,284,70,1
1177,Aug 13 2019 20:21:11.043205000 MST,0.045925,422.424921,364,70,1
1178,Aug 13 2019 20:21:11.061190000 MST,0.017985,422.442906,548,70,0
1179,Aug 13 2019 20:21:12.578130000 MST,1.51694,423.959846,148,70,1
1180,Aug 13 2019 20:21:12.584158000 MST,0.006028,423.965874,216,70,1
1181,Aug 13 2019 20:21:12.601234000 MST,0.017076,423.98295,548,70,0
1182,Aug 13 2019 20:21:12.621275000 MST,0.020041,424.002991,548,70,0
1183,Aug 13 2019 20:21:12.641150000 MST,0.019875,424.022866,548,70,0
1184,Aug 13 2019 20:21:12.665042000 MST,0.023892,424.046758,72,70,1
1185,Aug 13 2019 20:21:12.685088000 MST,0.020046,424.066804,72,70,1
1186,Aug 13 2019 20:21:12.705148000 MST,0.02006,424.086864,72,70,1
1187,Aug 13 2019 20:21:12.716169000 MST,0.011021,424.097885,188,70,1
1188,Aug 13 2019 20:21:12.741225000 MST,0.025056,424.122941,548,70,0
1189,Aug 13 2019 20:21:12.849232000 MST,0.108007,424.230948,72,70,1
1190,Aug 13 2019 20:21:13.381208000 MST,0.531976,424.762924,548,70,0
1191,Aug 13 2019 20:21:13.390233000 MST,0.009025,424.771949,88,70,0
1192,Aug 13 2019 20:21:13.454114000 MST,0.063881,424.83583,308,70,1
1193,Aug 13 2019 20:21:13.472198000 MST,0.018084,424.853914,200,70,1
1194,Aug 13 2019 20:21:13.501149000 MST,0.028951,424.882865,548,70,0
1195,Aug 13 2019 20:21:13.609156000 MST,0.108007,424.990872,72,70,1
1196,Aug 13 2019 20:21:13.761261000 MST,0.152105,425.142977,548,70,0
1197,Aug 13 2019 20:21:13.825074000 MST,0.063813,425.20679,72,70,1
1198,Aug 13 2019 20:21:13.829147000 MST,0.004073,425.210863,176,70,1
1199,Aug 13 2019 20:21:13.861157000 MST,0.03201,425.242873,548,70,0
1200,Aug 13 2019 20:21:13.969164000 MST,0.108007,425.35088,72,70,1
1201,Aug 13 2019 20:21:15.922134000 MST,1.95297,427.30385,148,70,1
1202,Aug 13 2019 20:21:15.928165000 MST,0.006031,427.309881,200,70,1
1203,Aug 13 2019 20:21:15.961191000 MST,0.033026,427.342907,548,70,0
1204,Aug 13 2019 20:21:15.970063000 MST,0.008872,427.351779,216,70,0
1205,Aug 13 2019 20:21:15.979111000 MST,0.009048,427.360827,500,70,0
1206,Aug 13 2019 20:21:16.025034000 MST,0.045923,427.40675,72,70,1
1207,Aug 13 2019 20:21:16.033240000 MST,0.008206,427.414956,72,70,1
1208,Aug 13 2019 20:21:16.043125000 MST,0.009885,427.424841,72,70,1
1209,Aug 13 2019 20:21:16.053079000 MST,0.009954,427.434795,188,70,1
1210,Aug 13 2019 20:21:16.081144000 MST,0.028065,427.46286,548,70,0
1211,Aug 13 2019 20:21:16.185073000 MST,0.103929,427.566789,72,70,1
1212,Aug 13 2019 20:21:16.601197000 MST,0.416124,427.982913,548,70,0
1213,Aug 13 2019 20:21:16.665194000 MST,0.063997,428.04691,136,70,1
1214,Aug 13 2019 20:21:16.683138000 MST,0.017944,428.064854,200,70,1
1215,Aug 13 2019 20:21:16.701085000 MST,0.017947,428.082801,548,70,0
1216,Aug 13 2019 20:21:16.809089000 MST,0.108004,428.190805,72,70,1
1217,Aug 13 2019 20:21:16.861151000 MST,0.052062,428.242867,548,70,0
1218,Aug 13 2019 20:21:16.877048000 MST,0.015897,428.258764,72,70,1
1219,Aug 13 2019 20:21:16.899043000 MST,0.021995,428.280759,340,70,1
1220,Aug 13 2019 20:21:16.921093000 MST,0.02205,428.302809,548,70,0
1221,Aug 13 2019 20:21:16.941121000 MST,0.020028,428.322837,548,70,0
1222,Aug 13 2019 20:21:16.953209000 MST,0.012088,428.334925,88,70,1
1223,Aug 13 2019 20:21:16.981055000 MST,0.027846,428.362771,548,70,0
1224,Aug 13 2019 20:21:16.990090000 MST,0.009035,428.371806,72,70,0
1225,Aug 13 2019 20:21:16.999138000 MST,0.009048,428.380854,332,70,0
1226,Aug 13 2019 20:21:17.003021000 MST,0.003883,428.384737,72,70,1
1227,Aug 13 2019 20:21:17.029090000 MST,0.026069,428.410806,3557,70,1
1228,Aug 13 2019 20:21:17.030182000 MST,0.001092,428.411898,284,70,1
1229,Aug 13 2019 20:21:17.044178000 MST,0.013996,428.425894,72,70,1
1230,Aug 13 2019 20:21:17.049144000 MST,0.004966,428.43086,176,70,1
1231,Aug 13 2019 20:21:17.061081000 MST,0.011937,428.442797,548,70,0
1232,Aug 13 2019 20:21:17.081122000 MST,0.020041,428.462838,548,70,0
1233,Aug 13 2019 20:21:17.094069000 MST,0.012947,428.475785,128,70,1
1234,Aug 13 2019 20:21:17.141103000 MST,0.047034,428.522819,548,70,0
1235,Aug 13 2019 20:21:17.150245000 MST,0.009142,428.531961,982,70,0
1236,Aug 13 2019 20:21:17.163068000 MST,0.012823,428.544784,72,70,1
1237,Aug 13 2019 20:21:17.185046000 MST,0.021978,428.566762,72,70,1
1238,Aug 13 2019 20:21:17.313187000 MST,0.128141,428.694903,886,70,1
1239,Aug 13 2019 20:21:17.341060000 MST,0.027873,428.722776,548,70,0
1240,Aug 13 2019 20:21:20.060163000 MST,2.719103,431.441879,148,70,1
1241,Aug 13 2019 20:21:20.068172000 MST,0.008009,431.449888,216,70,1
1242,Aug 13 2019 20:21:20.101165000 MST,0.032993,431.482881,548,70,0
1243,Aug 13 2019 20:21:20.110233000 MST,0.009068,431.491949,300,70,0
1244,Aug 13 2019 20:21:20.119047000 MST,0.008814,431.500763,43,70,0
1245,Aug 13 2019 20:21:20.165242000 MST,0.046195,431.546958,128,70,1
1246,Aug 13 2019 20:21:20.183129000 MST,0.017887,431.564845,72,70,1
1247,Aug 13 2019 20:21:20.193063000 MST,0.009934,431.574779,188,70,1
1248,Aug 13 2019 20:21:20.221110000 MST,0.028047,431.602826,548,70,0
1249,Aug 13 2019 20:21:20.329092000 MST,0.107982,431.710808,72,70,1
1250,Aug 13 2019 20:21:20.721085000 MST,0.391993,432.102801,548,70,0
1251,Aug 13 2019 20:21:20.785084000 MST,0.063999,432.1668,136,70,1
1252,Aug 13 2019 20:21:20.804098000 MST,0.019014,432.185814,200,70,1
1253,Aug 13 2019 20:21:20.841029000 MST,0.036931,432.222745,548,70,0
1254,Aug 13 2019 20:21:20.945151000 MST,0.104122,432.326867,72,70,1
1255,Aug 13 2019 20:21:21.221104000 MST,0.275953,432.60282,548,70,0
1256,Aug 13 2019 20:21:21.285105000 MST,0.064001,432.666821,72,70,1
1257,Aug 13 2019 20:21:21.290089000 MST,0.004984,432.671805,176,70,1
1258,Aug 13 2019 20:21:21.321171000 MST,0.031082,432.702887,548,70,0
1259,Aug 13 2019 20:21:21.425095000 MST,0.103924,432.806811,72,70,1
1260,Aug 13 2019 20:21:24.361013000 MST,2.935918,435.742729,148,70,1
1261,Aug 13 2019 20:21:24.368137000 MST,0.007124,435.749853,216,70,1
1262,Aug 13 2019 20:21:24.401162000 MST,0.033025,435.782878,548,70,0
1263,Aug 13 2019 20:21:24.410017000 MST,0.008855,435.791733,112,70,0
1264,Aug 13 2019 20:21:24.419061000 MST,0.009044,435.800777,404,70,0
1265,Aug 13 2019 20:21:24.464986000 MST,0.045925,435.846702,72,70,1
1266,Aug 13 2019 20:21:24.474077000 MST,0.009091,435.855793,72,70,1
1267,Aug 13 2019 20:21:24.483098000 MST,0.009021,435.864814,72,70,1
1268,Aug 13 2019 20:21:24.494131000 MST,0.011033,435.875847,188,70,1
1269,Aug 13 2019 20:21:24.521106000 MST,0.026975,435.902822,548,70,0
1270,Aug 13 2019 20:21:24.625028000 MST,0.103922,436.006744,72,70,1
1271,Aug 13 2019 20:21:25.081069000 MST,0.456041,436.462785,548,70,0
1272,Aug 13 2019 20:21:25.145080000 MST,0.064011,436.526796,136,70,1
1273,Aug 13 2019 20:21:25.162118000 MST,0.017038,436.543834,200,70,1
1274,Aug 13 2019 20:21:25.181157000 MST,0.019039,436.562873,548,70,0
1275,Aug 13 2019 20:21:25.285039000 MST,0.103882,436.666755,72,70,1
1276,Aug 13 2019 20:21:25.521105000 MST,0.236066,436.902821,548,70,0
1277,Aug 13 2019 20:21:25.585095000 MST,0.06399,436.966811,72,70,1
1278,Aug 13 2019 20:21:25.588971000 MST,0.003876,436.970687,176,70,1
1279,Aug 13 2019 20:21:25.621165000 MST,0.032194,437.002881,548,70,0
1280,Aug 13 2019 20:21:25.725089000 MST,0.103924,437.106805,72,70,1
1281,Aug 13 2019 20:21:26.621151000 MST,0.896062,438.002867,548,70,0
1282,Aug 13 2019 20:21:26.684978000 MST,0.063827,438.066694,72,70,1
1283,Aug 13 2019 20:21:26.691010000 MST,0.006032,438.072726,176,70,1
1284,Aug 13 2019 20:21:26.721019000 MST,0.030009,438.102735,548,70,0
1285,Aug 13 2019 20:21:26.824976000 MST,0.103957,438.206692,72,70,1
1286,Aug 13 2019 20:21:29.198974000 MST,2.373998,440.58069,148,70,1
1287,Aug 13 2019 20:21:29.206107000 MST,0.007133,440.587823,216,70,1
1288,Aug 13 2019 20:21:29.241071000 MST,0.034964,440.622787,548,70,0
1289,Aug 13 2019 20:21:29.250083000 MST,0.009012,440.631799,72,70,0
1290,Aug 13 2019 20:21:29.258967000 MST,0.008884,440.640683,332,70,0
1291,Aug 13 2019 20:21:29.268039000 MST,0.009072,440.649755,588,70,0
1292,Aug 13 2019 20:21:29.305073000 MST,0.037034,440.686789,72,70,1
1293,Aug 13 2019 20:21:29.313987000 MST,0.008914,440.695703,72,70,1
1294,Aug 13 2019 20:21:29.332082000 MST,0.018095,440.713798,72,70,1
1295,Aug 13 2019 20:21:29.341097000 MST,0.009015,440.722813,188,70,1
1296,Aug 13 2019 20:21:29.381060000 MST,0.039963,440.762776,548,70,0
1297,Aug 13 2019 20:21:29.484994000 MST,0.103934,440.86671,72,70,1
1298,Aug 13 2019 20:21:30.060971000 MST,0.575977,441.442687,548,70,0
1299,Aug 13 2019 20:21:30.124983000 MST,0.064012,441.506699,136,70,1
1300,Aug 13 2019 20:21:30.145034000 MST,0.020051,441.52675,200,70,1
1301,Aug 13 2019 20:21:30.181108000 MST,0.036074,441.562824,548,70,0
1302,Aug 13 2019 20:21:30.285020000 MST,0.103912,441.666736,72,70,1
1303,Aug 13 2019 20:21:30.601093000 MST,0.316073,441.982809,548,70,0
1304,Aug 13 2019 20:21:30.665085000 MST,0.063992,442.046801,72,70,1
1305,Aug 13 2019 20:21:30.668969000 MST,0.003884,442.050685,176,70,1
1306,Aug 13 2019 20:21:30.701147000 MST,0.032178,442.082863,548,70,0
1307,Aug 13 2019 20:21:30.805059000 MST,0.103912,442.186775,72,70,1
1308,Aug 13 2019 20:21:32.060954000 MST,1.255895,443.44267,548,70,0
1309,Aug 13 2019 20:21:32.073007000 MST,0.012053,443.454723,72,70,1
1310,Aug 13 2019 20:21:32.701150000 MST,0.628143,444.082866,548,70,0
1311,Aug 13 2019 20:21:32.764944000 MST,0.063794,444.14666,232,70,1
1312,Aug 13 2019 20:21:32.841131000 MST,0.076187,444.222847,548,70,0
1313,Aug 13 2019 20:21:33.301031000 MST,0.4599,444.682747,548,70,0
1314,Aug 13 2019 20:21:33.364985000 MST,0.063954,444.746701,78,70,1
1315,Aug 13 2019 20:21:33.383997000 MST,0.019012,444.765713,200,70,1
1316,Aug 13 2019 20:21:33.401093000 MST,0.017096,444.782809,548,70,0
1317,Aug 13 2019 20:21:33.504999000 MST,0.103906,444.886715,72,70,1
1318,Aug 13 2019 20:21:34.188991000 MST,0.683992,445.570707,148,70,1
1319,Aug 13 2019 20:21:34.193956000 MST,0.004965,445.575672,216,70,1
1320,Aug 13 2019 20:21:34.221002000 MST,0.027046,445.602718,548,70,0
1321,Aug 13 2019 20:21:34.229984000 MST,0.008982,445.6117,72,70,0
1322,Aug 13 2019 20:21:34.239071000 MST,0.009087,445.620787,332,70,0
1323,Aug 13 2019 20:21:34.284981000 MST,0.04591,445.666697,72,70,1
1324,Aug 13 2019 20:21:34.294039000 MST,0.009058,445.675755,72,70,1
1325,Aug 13 2019 20:21:34.302917000 MST,0.008878,445.684633,72,70,1
1326,Aug 13 2019 20:21:34.313939000 MST,0.011022,445.695655,188,70,1
1327,Aug 13 2019 20:21:34.341185000 MST,0.027246,445.722901,532,70,0
1328,Aug 13 2019 20:21:34.445019000 MST,0.103834,445.826735,72,70,1
1329,Aug 13 2019 20:21:36.940940000 MST,2.495921,448.322656,548,70,0
1330,Aug 13 2019 20:21:36.952988000 MST,0.012048,448.334704,72,70,1
1331,Aug 13 2019 20:21:36.981026000 MST,0.028038,448.362742,548,70,0
1332,Aug 13 2019 20:21:40.959900000 MST,3.978874,452.341616,148,70,1
1333,Aug 13 2019 20:21:40.966956000 MST,0.007056,452.348672,200,70,1
1334,Aug 13 2019 20:21:41.000868000 MST,0.033912,452.382584,548,70,0
1335,Aug 13 2019 20:21:41.009914000 MST,0.009046,452.39163,172,70,0
1336,Aug 13 2019 20:21:41.020919000 MST,0.011005,452.402635,548,70,0
1337,Aug 13 2019 20:21:41.064888000 MST,0.043969,452.446604,72,70,1
1338,Aug 13 2019 20:21:41.073950000 MST,0.009062,452.455666,72,70,1
1339,Aug 13 2019 20:21:41.084937000 MST,0.010987,452.466653,72,70,1
1340,Aug 13 2019 20:21:41.094867000 MST,0.00993,452.476583,188,70,1
1341,Aug 13 2019 20:21:41.120998000 MST,0.026131,452.502714,548,70,0
1342,Aug 13 2019 20:21:41.228859000 MST,0.107861,452.610575,72,70,1
1343,Aug 13 2019 20:21:41.481006000 MST,0.252147,452.862722,548,70,0
1344,Aug 13 2019 20:21:41.544838000 MST,0.063832,452.926554,72,70,1
1345,Aug 13 2019 20:21:41.577861000 MST,0.033023,452.959577,176,70,1
1346,Aug 13 2019 20:21:41.600947000 MST,0.023086,452.982663,548,70,0
1347,Aug 13 2019 20:21:41.704874000 MST,0.103927,453.08659,72,70,1
1348,Aug 13 2019 20:21:43.880933000 MST,2.176059,455.262649,548,70,0
1349,Aug 13 2019 20:21:43.944902000 MST,0.063969,455.326618,136,70,1
1350,Aug 13 2019 20:21:43.966929000 MST,0.022027,455.348645,200,70,1
1351,Aug 13 2019 20:21:44.000873000 MST,0.033944,455.382589,548,70,0
1352,Aug 13 2019 20:21:44.108888000 MST,0.108015,455.490604,72,70,1
1353,Aug 13 2019 20:21:44.360859000 MST,0.251971,455.742575,548,70,0
1354,Aug 13 2019 20:21:44.424891000 MST,0.064032,455.806607,72,70,1
1355,Aug 13 2019 20:21:44.467851000 MST,0.04296,455.849567,176,70,1
1356,Aug 13 2019 20:21:44.500873000 MST,0.033022,455.882589,548,70,0
1357,Aug 13 2019 20:21:44.564891000 MST,0.064018,455.946607,72,70,1
1358,Aug 13 2019 20:21:45.499922000 MST,0.935031,456.881638,148,70,1
1359,Aug 13 2019 20:21:45.507931000 MST,0.008009,456.889647,188,70,1
1360,Aug 13 2019 20:21:45.540941000 MST,0.03301,456.922657,548,70,0
1361,Aug 13 2019 20:21:45.560993000 MST,0.020052,456.942709,548,70,0
1362,Aug 13 2019 20:21:45.604939000 MST,0.043946,456.986655,128,70,1
1363,Aug 13 2019 20:21:45.624809000 MST,0.01987,457.006525,72,70,1
1364,Aug 13 2019 20:21:45.634919000 MST,0.01011,457.016635,188,70,1
1365,Aug 13 2019 20:21:45.660878000 MST,0.025959,457.042594,548,70,0
1366,Aug 13 2019 20:21:45.768888000 MST,0.10801,457.150604,72,70,1
1367,Aug 13 2019 20:21:46.340991000 MST,0.572103,457.722707,548,70,0
1368,Aug 13 2019 20:21:46.404829000 MST,0.063838,457.786545,136,70,1
1369,Aug 13 2019 20:21:46.423866000 MST,0.019037,457.805582,200,70,1
1370,Aug 13 2019 20:21:46.440896000 MST,0.01703,457.822612,548,70,0
1371,Aug 13 2019 20:21:46.548894000 MST,0.107998,457.93061,72,70,1
